2022-05-17 18:09:57.565 INFO  [3552] [main@84] Sucessfully loaded a students json with 700 students.
2022-05-17 20:34:17.522 WARN  [2464] [main@97] Student EI21789610 has an invalid email : David_Desai8607@TempEMail.net
2022-05-17 20:34:17.527 WARN  [2464] [main@97] Student MI78398905 has an invalid email : Gene_Hogans5119@SpamHereLots.com
2022-05-17 20:34:17.529 WARN  [2464] [main@97] Student SK84659272 has an invalid email : Harvey_Waldrop6128@SpamHerePlease.com
2022-05-17 20:34:17.538 WARN  [2464] [main@97] Student UF41086338 has an invalid email : Lawrence_Bryant2813@Disposableemailaddresses:emailmiser.com
2022-05-17 20:34:17.541 WARN  [2464] [main@97] Student CP14534942 has an invalid email : Marie_Smith9865@SendSpamHere.com
2022-05-17 20:34:17.546 WARN  [2464] [main@97] Student OI42240842 has an invalid email : Patricia_Stoker7644@Disposableemailaddresses:emailmiser.com
2022-05-17 20:34:17.550 WARN  [2464] [main@97] Student ZQ75451482 has an invalid email : Roger_Stephens9394@SpamHerePlease.com
2022-05-17 20:34:17.584 FATAL [2464] [CourseResult::CourseResult@13] Score provided to CourseResult constructor for is out of range. Score provided was 100.000000.
2022-05-17 20:34:17.584 FATAL [2464] [CourseResult::CourseResult@13] Score provided to CourseResult constructor for is out of range. Score provided was 100.000000.
2022-05-17 20:34:54.965 INFO  [1264] [main@83] Sucessfully loaded a students json with 700 students.
2022-05-17 20:34:54.966 INFO  [1264] [main@84] Sucessfully loaded a course json with 31 courses.
2022-05-17 20:34:54.976 WARN  [1264] [main@97] Student EI21789610 has an invalid email : David_Desai8607@TempEMail.net
2022-05-17 20:34:54.981 WARN  [1264] [main@97] Student MI78398905 has an invalid email : Gene_Hogans5119@SpamHereLots.com
2022-05-17 20:34:54.982 WARN  [1264] [main@97] Student SK84659272 has an invalid email : Harvey_Waldrop6128@SpamHerePlease.com
2022-05-17 20:34:54.992 WARN  [1264] [main@97] Student UF41086338 has an invalid email : Lawrence_Bryant2813@Disposableemailaddresses:emailmiser.com
2022-05-17 20:34:54.996 WARN  [1264] [main@97] Student CP14534942 has an invalid email : Marie_Smith9865@SendSpamHere.com
2022-05-17 20:34:55.000 WARN  [1264] [main@97] Student OI42240842 has an invalid email : Patricia_Stoker7644@Disposableemailaddresses:emailmiser.com
2022-05-17 20:34:55.004 WARN  [1264] [main@97] Student ZQ75451482 has an invalid email : Roger_Stephens9394@SpamHerePlease.com
2022-05-17 20:34:55.036 FATAL [1264] [CourseResult::CourseResult@13] Score provided to CourseResult constructor for is out of range. Score provided was 100.000000.
2022-05-17 20:34:55.036 FATAL [1264] [CourseResult::CourseResult@13] Score provided to CourseResult constructor for is out of range. Score provided was 100.000000.
2022-05-17 20:35:30.457 INFO  [6356] [main@83] Sucessfully loaded a students json with 700 students.
2022-05-17 20:35:30.457 INFO  [6356] [main@84] Sucessfully loaded a course json with 31 courses.
2022-05-17 20:35:30.468 WARN  [6356] [main@97] Student EI21789610 has an invalid email : David_Desai8607@TempEMail.net
2022-05-17 20:35:30.473 WARN  [6356] [main@97] Student MI78398905 has an invalid email : Gene_Hogans5119@SpamHereLots.com
2022-05-17 20:35:30.474 WARN  [6356] [main@97] Student SK84659272 has an invalid email : Harvey_Waldrop6128@SpamHerePlease.com
2022-05-17 20:35:30.495 WARN  [6356] [main@97] Student UF41086338 has an invalid email : Lawrence_Bryant2813@Disposableemailaddresses:emailmiser.com
2022-05-17 20:35:30.502 WARN  [6356] [main@97] Student CP14534942 has an invalid email : Marie_Smith9865@SendSpamHere.com
2022-05-17 20:35:30.518 WARN  [6356] [main@97] Student OI42240842 has an invalid email : Patricia_Stoker7644@Disposableemailaddresses:emailmiser.com
2022-05-17 20:35:30.530 WARN  [6356] [main@97] Student ZQ75451482 has an invalid email : Roger_Stephens9394@SpamHerePlease.com
2022-05-17 20:38:12.866 INFO  [9288] [main@83] Sucessfully loaded a students json with 700 students.
2022-05-17 20:38:12.866 INFO  [9288] [main@84] Sucessfully loaded a course json with 31 courses.
2022-05-17 20:38:12.879 WARN  [9288] [main@97] Student EI21789610 has an invalid email : David_Desai8607@TempEMail.net
2022-05-17 20:38:12.882 WARN  [9288] [main@97] Student MI78398905 has an invalid email : Gene_Hogans5119@SpamHereLots.com
2022-05-17 20:38:12.883 WARN  [9288] [main@97] Student SK84659272 has an invalid email : Harvey_Waldrop6128@SpamHerePlease.com
2022-05-17 20:38:12.896 WARN  [9288] [main@97] Student UF41086338 has an invalid email : Lawrence_Bryant2813@Disposableemailaddresses:emailmiser.com
2022-05-17 20:38:12.903 WARN  [9288] [main@97] Student CP14534942 has an invalid email : Marie_Smith9865@SendSpamHere.com
2022-05-17 20:38:12.909 WARN  [9288] [main@97] Student OI42240842 has an invalid email : Patricia_Stoker7644@Disposableemailaddresses:emailmiser.com
2022-05-17 20:38:12.915 WARN  [9288] [main@97] Student ZQ75451482 has an invalid email : Roger_Stephens9394@SpamHerePlease.com
2022-05-17 21:06:39.122 INFO  [15836] [main@83] Sucessfully loaded a students json with 700 students.
2022-05-17 21:06:39.123 INFO  [15836] [main@84] Sucessfully loaded a course json with 31 courses.
2022-05-17 21:06:39.123 WARN  [15836] [Student::validateGrades@85] Grades for Ada Walters has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.123 WARN  [15836] [Student::validateGrades@85] Grades for Adam Felix has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.123 WARN  [15836] [Student::validateGrades@85] Grades for Adam Geiger has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.123 WARN  [15836] [Student::validateGrades@85] Grades for Adelina Streater has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.123 WARN  [15836] [Student::validateGrades@85] Grades for Adriana Delacruz has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.123 WARN  [15836] [Student::validateGrades@85] Grades for Adrienne Dodson has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.124 WARN  [15836] [Student::validateGrades@85] Grades for Al Jones has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.124 WARN  [15836] [Student::validateGrades@85] Grades for Alan Baca has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.124 WARN  [15836] [Student::validateGrades@85] Grades for Albert Weatherford has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.124 WARN  [15836] [Student::validateGrades@85] Grades for Alexander Downs has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.124 WARN  [15836] [Student::validateGrades@85] Grades for Alfred Pace has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.124 WARN  [15836] [Student::validateGrades@85] Grades for Alicia Clements has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.124 WARN  [15836] [Student::validateGrades@85] Grades for Allen Hartwig has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.124 WARN  [15836] [Student::validateGrades@85] Grades for Alva Laperouse has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.124 WARN  [15836] [Student::validateGrades@85] Grades for Amber Neilsen has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.127 WARN  [15836] [Student::validateGrades@85] Grades for Amy King has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.127 WARN  [15836] [Student::validateGrades@85] Grades for Amy Kish has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Amy Lenton has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Amy Walker has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Amy Witt has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Ana Tippens has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Andre Card has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Andrea Wilkerson has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Angel Gismondi has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Angel Markert has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Angela Gregory has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Angela Murray has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Angela Nahass has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Angela Roberts has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Angela Walker has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Ann Walker has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Anna Bremer has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.128 WARN  [15836] [Student::validateGrades@85] Grades for Anna Kuester has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Annie Cleveland has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Annie Greene has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Anthony Cargo has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Anthony Williams has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Antonio Gerald has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Armando Grandy has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Arthur Andersen has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Arthur Bonson has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Arthur Mcmanus has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Arthur Thompkins has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Ashley Rhodd has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Aurora Liles has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Barbara Gorrell has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Barbara Roman has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Barbara Teague has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Barbara Windham has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.129 WARN  [15836] [Student::validateGrades@85] Grades for Barry Jameson has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Benjamin Smith has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Benjamin Tucker has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Benny Hardy has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Bernadine Garcia has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Bernard Ballesteros has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Bernard Chavez has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Bernard Soto has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Bernice Cairone has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Beth Williams has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Betsy Milton has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Betty Morse has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Betty Owen has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Blanche Posey has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Bobbie Alexander has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.130 WARN  [15836] [Student::validateGrades@85] Grades for Brandi Shinn has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Brandon Koonce has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Brenda Habegger has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Brenda Jones has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Brenda Leonard has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Brett Ortiz has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Brian Byrne has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Brian Harder has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Brian Terrell has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Brian Warren has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Brian Whitesell has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Carlos Ferretti has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Carlos Gregg has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Carol Brazil has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Carol Cannon has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Carol Marroquin has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.131 WARN  [15836] [Student::validateGrades@85] Grades for Carol Turner has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.132 WARN  [15836] [Student::validateGrades@85] Grades for Carrie Ferrari has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.132 WARN  [15836] [Student::validateGrades@85] Grades for Casey Williams has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.132 WARN  [15836] [Student::validateGrades@85] Grades for Cassandra Montague has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.132 WARN  [15836] [Student::validateGrades@85] Grades for Catherine Mercado has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.132 WARN  [15836] [Student::validateGrades@85] Grades for Catherine Wilke has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.132 WARN  [15836] [Student::validateGrades@85] Grades for Charlene Hood has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.132 WARN  [15836] [Student::validateGrades@85] Grades for Charles Barritt has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.132 WARN  [15836] [Student::validateGrades@85] Grades for Charles Bryand has failed on validating scores. All scores must be 0 <= score <= 100.
2022-05-17 21:06:39.132 WARN  [15836] [Student::validateGrades@85] Grades for Charles Estep has failed on validating scores. All scores must be 0 <= score <= 100.
